date,month,year,axis,origin,destination,number_of_trains_scheduled,number_of_train_canceled,trains_late_at_destination,number_of_trains_actual,percentage_trains_canceled,reliability,line
2018-12,12,2018,National,nantes,strasbourg,44.0,0.0,5.0,44.0,0.0,88.6,nantes:strasbourg
2018-12,12,2018,National,arras,paris,308.0,6.0,71.0,302.0,1.95,76.5,arras:paris
2018-12,12,2018,National,dunkerque,paris,240.0,1.0,20.0,239.0,0.42,91.6,dunkerque:paris
2018-12,12,2018,National,bordeaux-st-jean,paris,16.0,0.0,3.0,16.0,0.0,81.2,bordeaux-st-jean:paris
2018-12,12,2018,National,paris,nantes,15.0,0.0,6.0,15.0,0.0,60.0,paris:nantes
2018-12,12,2018,National,tourcoing,marseille-st-charles,7.0,0.0,30.89532777978993,7.0,0.0,-341.4,tourcoing:marseille-st-charles
2018-12,12,2018,National,marseille-st-charles,marne-la-vallee,265.0,3.0,36.0,262.0,1.13,86.3,marseille-st-charles:marne-la-vallee
2018-12,12,2018,National,paris,aix-en-provence,412.0,4.0,37.0,408.0,0.97,90.9,paris:aix-en-provence
2018-12,12,2018,National,aix-en-provence,paris,385.0,3.0,33.0,382.0,0.78,91.4,aix-en-provence:paris
2018-12,12,2018,National,annecy,paris,159.0,1.0,20.0,158.0,0.63,87.3,annecy:paris
2018-12,12,2018,National,bellegarde-(ain),paris,245.0,1.0,26.0,244.0,0.41,89.3,bellegarde-(ain):paris
2018-12,12,2018,National,paris,grenoble,242.0,0.0,45.0,242.0,0.0,81.4,paris:grenoble
2018-12,12,2018,National,grenoble,paris,215.0,0.0,13.0,215.0,0.0,94.0,grenoble:paris
2018-12,12,2018,National,marseille-st-charles,paris,466.0,3.0,44.0,463.0,0.64,90.5,marseille-st-charles:paris
2018-12,12,2018,National,paris,nice-ville,193.0,5.0,28.0,188.0,2.59,85.1,paris:nice-ville
2018-12,12,2018,National,saint-etienne-chateaucreux,paris,117.0,0.0,14.0,117.0,0.0,88.0,saint-etienne-chateaucreux:paris
2018-12,12,2018,International,paris,francfort,45.0,0.0,10.0,45.0,0.0,77.8,paris:francfort
2018-12,12,2018,International,francfort,paris,40.0,0.0,14.0,40.0,0.0,65.0,francfort:paris
2018-12,12,2018,International,paris,italie,95.0,1.0,15.0,94.0,1.05,84.0,paris:italie
2018-12,12,2018,National,paris,angers-saint-laud,412.0,0.0,68.0,412.0,0.0,83.5,paris:angers-saint-laud
2018-12,12,2018,National,angouleme,paris,280.0,7.0,49.0,273.0,2.5,82.1,angouleme:paris
2018-12,12,2018,National,bordeaux-st-jean,paris,839.0,9.0,104.0,830.0,1.07,87.5,bordeaux-st-jean:paris
2018-12,12,2018,National,paris,brest,267.0,0.0,19.0,267.0,0.0,92.9,paris:brest
2018-12,12,2018,National,paris,la-rochelle-ville,221.0,0.0,22.0,221.0,0.0,90.0,paris:la-rochelle-ville
2018-12,12,2018,National,paris,poitiers,486.0,2.0,66.0,484.0,0.41,86.4,paris:poitiers
2018-12,12,2018,National,paris,rennes,622.0,4.0,95.0,618.0,0.64,84.6,paris:rennes
2018-12,12,2018,National,paris,st-pierre-des-corps,393.0,1.0,82.0,392.0,0.25,79.1,paris:st-pierre-des-corps
2018-12,12,2018,National,toulouse,paris,183.0,0.0,16.0,183.0,0.0,91.3,toulouse:paris
2018-12,12,2018,National,tours,paris,178.0,0.0,38.0,178.0,0.0,78.7,tours:paris
2018-12,12,2018,National,paris,dunkerque,246.0,3.0,40.0,243.0,1.22,83.5,paris:dunkerque
2018-12,12,2018,National,paris,lille,551.0,8.0,110.0,543.0,1.45,79.7,paris:lille
2018-12,12,2018,National,lille,lyon,240.0,4.0,45.0,236.0,1.67,80.9,lille:lyon
2018-12,12,2018,National,tourcoing,bordeaux-st-jean,29.0,0.0,6.0,29.0,0.0,79.3,tourcoing:bordeaux-st-jean
2018-12,12,2018,National,marne-la-vallee,marseille-st-charles,269.0,2.0,48.0,267.0,0.74,82.0,marne-la-vallee:marseille-st-charles
2018-12,12,2018,National,besancon-franche-comte,paris,195.0,2.0,8.0,193.0,1.03,95.9,besancon-franche-comte:paris
2018-12,12,2018,National,paris,le-creusot-montceau-montchanin,203.0,1.0,13.0,202.0,0.49,93.6,paris:le-creusot-montceau-montchanin
2018-12,12,2018,National,lyon,paris,613.0,4.0,56.0,609.0,0.65,90.8,lyon:paris
2018-12,12,2018,National,montpellier,paris,308.0,3.0,42.0,305.0,0.97,86.2,montpellier:paris
2018-12,12,2018,National,mulhouse-ville,paris,318.0,2.0,31.0,316.0,0.63,90.2,mulhouse-ville:paris
2018-12,12,2018,National,paris,saint-etienne-chateaucreux,118.0,0.0,17.0,118.0,0.0,85.6,paris:saint-etienne-chateaucreux
2018-12,12,2018,National,paris,valence-alixan,282.0,4.0,36.0,278.0,1.42,87.1,paris:valence-alixan
2018-12,12,2018,National,montpellier,lyon,238.0,4.0,46.0,234.0,1.68,80.3,montpellier:lyon
2018-12,12,2018,International,paris,stuttgart,148.0,1.0,31.0,147.0,0.68,78.9,paris:stuttgart
2018-12,12,2018,International,marseille-st-charles,madrid,30.0,1.0,3.0,29.0,3.33,89.7,marseille-st-charles:madrid
2018-12,12,2018,National,paris,bordeaux-st-jean,764.0,7.0,72.0,757.0,0.92,90.5,paris:bordeaux-st-jean
2018-12,12,2018,National,laval,paris,221.0,2.0,21.0,219.0,0.9,90.4,laval:paris
2018-12,12,2018,National,nantes,paris,531.0,2.0,76.0,529.0,0.38,85.6,nantes:paris
2018-12,12,2018,National,paris,toulouse,179.0,0.0,18.0,179.0,0.0,89.9,paris:toulouse
2018-12,12,2018,National,paris,tours,176.0,0.0,46.0,176.0,0.0,73.9,paris:tours
2018-12,12,2018,National,vannes,paris,270.0,1.0,41.0,269.0,0.37,84.8,vannes:paris
2018-12,12,2018,National,strasbourg,nantes,43.0,0.0,5.0,43.0,0.0,88.4,strasbourg:nantes
2018-12,12,2018,National,paris,arras,285.0,6.0,47.0,279.0,2.11,83.2,paris:arras
2018-12,12,2018,National,marseille-st-charles,lille,187.0,3.0,40.0,184.0,1.6,78.3,marseille-st-charles:lille
2018-12,12,2018,National,lille,marseille-st-charles,175.0,1.0,34.0,174.0,0.57,80.5,lille:marseille-st-charles
2018-12,12,2018,National,paris,bordeaux-st-jean,15.0,0.0,1.0,15.0,0.0,93.3,paris:bordeaux-st-jean
2018-12,12,2018,National,paris,rennes,8.0,0.0,2.0,8.0,0.0,75.0,paris:rennes
2018-12,12,2018,National,rennes,paris,8.0,0.0,1.0,8.0,0.0,87.5,rennes:paris
2018-12,12,2018,National,avignon,paris,422.0,3.0,56.0,419.0,0.71,86.6,avignon:paris
2018-12,12,2018,National,paris,bellegarde-(ain),227.0,2.0,52.0,225.0,0.88,76.9,paris:bellegarde-(ain)
2018-12,12,2018,National,paris,besancon-franche-comte,187.0,1.0,15.0,186.0,0.53,91.9,paris:besancon-franche-comte
2018-12,12,2018,National,paris,chambery-challes-les-eaux,256.0,2.0,34.0,254.0,0.78,86.6,paris:chambery-challes-les-eaux
2018-12,12,2018,National,chambery-challes-les-eaux,paris,240.0,4.0,33.0,236.0,1.67,86.0,chambery-challes-les-eaux:paris
2018-12,12,2018,National,paris,dijon-ville,453.0,3.0,28.0,450.0,0.66,93.8,paris:dijon-ville
2018-12,12,2018,National,dijon-ville,paris,437.0,6.0,37.0,431.0,1.37,91.4,dijon-ville:paris
2018-12,12,2018,National,macon-loche,paris,203.0,4.0,23.0,199.0,1.97,88.4,macon-loche:paris
2018-12,12,2018,National,paris,marseille-st-charles,510.0,5.0,47.0,505.0,0.98,90.7,paris:marseille-st-charles
2018-12,12,2018,National,paris,montpellier,244.0,4.0,33.0,240.0,1.64,86.2,paris:montpellier
2018-12,12,2018,National,paris,mulhouse-ville,285.0,1.0,44.0,284.0,0.35,84.5,paris:mulhouse-ville
2018-12,12,2018,National,paris,perpignan,160.0,2.0,35.0,158.0,1.25,77.8,paris:perpignan
2018-12,12,2018,National,perpignan,paris,161.0,1.0,18.0,160.0,0.62,88.8,perpignan:paris
2018-12,12,2018,National,toulon,paris,244.0,3.0,33.0,241.0,1.23,86.3,toulon:paris
2018-12,12,2018,National,lyon,marseille-st-charles,429.0,7.0,95.0,422.0,1.63,77.5,lyon:marseille-st-charles
2018-12,12,2018,International,paris,lausanne,157.0,3.0,18.0,154.0,1.91,88.3,paris:lausanne
2018-12,12,2018,International,lausanne,paris,140.0,5.0,14.0,135.0,3.57,89.6,lausanne:paris
2018-12,12,2018,International,zurich,paris,125.0,0.0,12.0,125.0,0.0,90.4,zurich:paris
2018-12,12,2018,National,la-rochelle-ville,paris,218.0,1.0,31.0,217.0,0.46,85.7,la-rochelle-ville:paris
2018-12,12,2018,National,paris,le-mans,437.0,1.0,71.0,436.0,0.23,83.7,paris:le-mans
2018-12,12,2018,National,quimper,paris,251.0,1.0,16.0,250.0,0.4,93.6,quimper:paris
2018-12,12,2018,National,paris,st-malo,90.0,0.0,11.0,90.0,0.0,87.8,paris:st-malo
2018-12,12,2018,National,st-pierre-des-corps,paris,410.0,1.0,104.0,409.0,0.24,74.6,st-pierre-des-corps:paris
2018-12,12,2018,National,paris,vannes,261.0,1.0,43.0,260.0,0.38,83.5,paris:vannes
2018-12,12,2018,National,paris,metz,309.0,4.0,47.0,305.0,1.29,84.6,paris:metz
2018-12,12,2018,National,paris,reims,211.0,1.0,30.0,210.0,0.47,85.7,paris:reims
2018-12,12,2018,National,douai,paris,197.0,4.0,49.0,193.0,2.03,74.6,douai:paris
2018-12,12,2018,National,lille,paris,548.0,7.0,104.0,541.0,1.28,80.8,lille:paris
2018-12,12,2018,National,bordeaux-st-jean,tourcoing,30.0,0.0,1.0,30.0,0.0,96.7,bordeaux-st-jean:tourcoing
2018-12,12,2018,National,nantes,paris,14.0,0.0,3.0,14.0,0.0,78.6,nantes:paris
2018-12,12,2018,National,paris,avignon,453.0,3.0,61.0,450.0,0.66,86.4,paris:avignon
2018-12,12,2018,National,le-creusot-montceau-montchanin,paris,218.0,2.0,31.0,216.0,0.92,85.6,le-creusot-montceau-montchanin:paris
2018-12,12,2018,National,paris,macon-loche,225.0,1.0,19.0,224.0,0.44,91.5,paris:macon-loche
2018-12,12,2018,National,nice-ville,paris,186.0,3.0,27.0,183.0,1.61,85.2,nice-ville:paris
2018-12,12,2018,National,paris,nimes,264.0,4.0,35.0,260.0,1.52,86.5,paris:nimes
2018-12,12,2018,National,paris,toulon,251.0,8.0,36.0,243.0,3.19,85.2,paris:toulon
2018-12,12,2018,National,lyon,montpellier,226.0,6.0,85.0,220.0,2.65,61.4,lyon:montpellier
2018-12,12,2018,International,stuttgart,paris,152.0,3.0,20.0,149.0,1.97,86.6,stuttgart:paris
2018-12,12,2018,International,paris,geneve,199.0,2.0,28.0,197.0,1.01,85.8,paris:geneve
2018-12,12,2018,International,italie,paris,97.0,4.0,14.0,93.0,4.12,84.9,italie:paris
2018-12,12,2018,International,barcelona,paris,62.0,0.0,10.0,62.0,0.0,83.9,barcelona:paris
2019-01,1,2019,National,la-rochelle-ville,paris,222.0,4.0,21.0,218.0,1.8,90.4,la-rochelle-ville:paris
2019-01,1,2019,National,le-mans,paris,462.0,4.0,69.0,458.0,0.87,84.9,le-mans:paris
2019-01,1,2019,National,paris,angouleme,297.0,5.0,33.0,292.0,1.68,88.7,paris:angouleme
2019-01,1,2019,National,paris,la-rochelle-ville,221.0,4.0,18.0,217.0,1.81,91.7,paris:la-rochelle-ville
2019-01,1,2019,National,quimper,paris,261.0,4.0,29.0,257.0,1.53,88.7,quimper:paris
2019-01,1,2019,National,tours,paris,191.0,1.0,33.0,190.0,0.52,82.6,tours:paris
2019-01,1,2019,National,paris,metz,323.0,8.0,63.0,315.0,2.48,80.0,paris:metz
2019-01,1,2019,National,paris,reims,216.0,0.0,37.0,216.0,0.0,82.9,paris:reims
2019-01,1,2019,National,paris,arras,302.0,10.0,43.0,292.0,3.31,85.3,paris:arras
2019-01,1,2019,National,dunkerque,paris,248.0,3.0,28.0,245.0,1.21,88.6,dunkerque:paris
2019-01,1,2019,National,lille,lyon,236.0,8.0,34.0,228.0,3.39,85.1,lille:lyon
2019-01,1,2019,National,marseille-st-charles,tourcoing,28.0,1.0,5.0,27.0,3.57,81.5,marseille-st-charles:tourcoing
2019-01,1,2019,National,lyon,marne-la-vallee,257.0,6.0,55.0,251.0,2.33,78.1,lyon:marne-la-vallee
2019-01,1,2019,National,annecy,paris,153.0,0.0,23.0,153.0,0.0,85.0,annecy:paris
2019-01,1,2019,National,avignon,paris,385.0,3.0,68.0,382.0,0.78,82.2,avignon:paris
2019-01,1,2019,National,paris,besancon-franche-comte,200.0,0.0,21.0,200.0,0.0,89.5,paris:besancon-franche-comte
2019-01,1,2019,National,besancon-franche-comte,paris,205.0,0.0,18.0,205.0,0.0,91.2,besancon-franche-comte:paris
2019-01,1,2019,National,chambery-challes-les-eaux,paris,237.0,3.0,41.0,234.0,1.27,82.5,chambery-challes-les-eaux:paris
2019-01,1,2019,National,paris,le-creusot-montceau-montchanin,207.0,0.0,27.0,207.0,0.0,87.0,paris:le-creusot-montceau-montchanin
2019-01,1,2019,National,le-creusot-montceau-montchanin,paris,221.0,1.0,41.0,220.0,0.45,81.4,le-creusot-montceau-montchanin:paris
2019-01,1,2019,National,paris,macon-loche,236.0,0.0,28.0,236.0,0.0,88.1,paris:macon-loche
2019-01,1,2019,National,nimes,paris,309.0,3.0,43.0,306.0,0.97,85.9,nimes:paris
2019-01,1,2019,National,paris,perpignan,154.0,1.0,30.0,153.0,0.65,80.4,paris:perpignan
2019-01,1,2019,International,paris,francfort,174.0,11.0,31.0,163.0,6.32,81.0,paris:francfort
2019-01,1,2019,International,francfort,paris,176.0,15.0,52.0,161.0,8.52,67.7,francfort:paris
2019-01,1,2019,International,paris,stuttgart,151.0,1.0,35.0,150.0,0.66,76.7,paris:stuttgart
2019-01,1,2019,International,italie,paris,97.0,3.0,21.0,94.0,3.09,77.7,italie:paris
2019-01,1,2019,International,paris,lausanne,135.0,0.0,15.0,135.0,0.0,88.9,paris:lausanne
2019-01,1,2019,International,paris,barcelona,62.0,0.0,12.0,62.0,0.0,80.6,paris:barcelona
2019-01,1,2019,National,angouleme,paris,310.0,12.0,38.0,298.0,3.87,87.2,angouleme:paris
2019-01,1,2019,National,laval,paris,232.0,1.0,15.0,231.0,0.43,93.5,laval:paris
2019-01,1,2019,National,nantes,paris,574.0,2.0,68.0,572.0,0.35,88.1,nantes:paris
2019-01,1,2019,National,paris,bordeaux-st-jean,819.0,29.0,65.0,790.0,3.54,91.8,paris:bordeaux-st-jean
2019-01,1,2019,National,paris,laval,249.0,4.0,44.0,245.0,1.61,82.0,paris:laval
2019-01,1,2019,National,paris,poitiers,524.0,4.0,68.0,520.0,0.76,86.9,paris:poitiers
2019-01,1,2019,National,paris,rennes,658.0,9.0,91.0,649.0,1.37,86.0,paris:rennes
2019-01,1,2019,National,paris,st-malo,101.0,3.0,11.0,98.0,2.97,88.8,paris:st-malo
2019-01,1,2019,National,paris,tours,184.0,0.0,39.0,184.0,0.0,78.8,paris:tours
2019-01,1,2019,National,rennes,lyon,106.0,0.0,14.0,106.0,0.0,86.8,rennes:lyon
2019-01,1,2019,National,metz,paris,308.0,9.0,102.0,299.0,2.92,65.9,metz:paris
2019-01,1,2019,National,marne-la-vallee,lyon,302.0,8.0,50.0,294.0,2.65,83.0,marne-la-vallee:lyon
2019-01,1,2019,National,marseille-st-charles,marne-la-vallee,250.0,6.0,55.0,244.0,2.4,77.5,marseille-st-charles:marne-la-vallee
2019-01,1,2019,National,paris,bellegarde-(ain),239.0,0.0,47.0,239.0,0.0,80.3,paris:bellegarde-(ain)
2019-01,1,2019,National,bellegarde-(ain),paris,253.0,0.0,30.0,253.0,0.0,88.1,bellegarde-(ain):paris
2019-01,1,2019,National,paris,chambery-challes-les-eaux,264.0,1.0,33.0,263.0,0.38,87.5,paris:chambery-challes-les-eaux
2019-01,1,2019,National,lyon,paris,637.0,5.0,75.0,632.0,0.78,88.1,lyon:paris
2019-01,1,2019,National,nice-ville,paris,181.0,4.0,36.0,177.0,2.21,79.7,nice-ville:paris
2019-01,1,2019,National,paris,nimes,255.0,1.0,50.0,254.0,0.39,80.3,paris:nimes
2019-01,1,2019,National,paris,valence-alixan,287.0,1.0,46.0,286.0,0.35,83.9,paris:valence-alixan
2019-01,1,2019,National,marseille-st-charles,lyon,369.0,3.0,57.0,366.0,0.81,84.4,marseille-st-charles:lyon
2019-01,1,2019,International,zurich,paris,120.0,0.0,8.0,120.0,0.0,93.3,zurich:paris
2019-01,1,2019,National,brest,paris,264.0,1.0,30.0,263.0,0.38,88.6,brest:paris
2019-01,1,2019,National,paris,brest,254.0,2.0,35.0,252.0,0.79,86.1,paris:brest
2019-01,1,2019,National,paris,st-pierre-des-corps,414.0,3.0,76.0,411.0,0.72,81.5,paris:st-pierre-des-corps
2019-01,1,2019,National,paris,vannes,270.0,3.0,43.0,267.0,1.11,83.9,paris:vannes
2019-01,1,2019,National,poitiers,paris,468.0,14.0,68.0,454.0,2.99,85.0,poitiers:paris
2019-01,1,2019,National,nancy,paris,311.0,1.0,64.0,310.0,0.32,79.4,nancy:paris
2019-01,1,2019,National,reims,paris,211.0,0.0,43.0,211.0,0.0,79.6,reims:paris
2019-01,1,2019,National,strasbourg,paris,529.0,14.0,132.0,515.0,2.65,74.4,strasbourg:paris
2019-01,1,2019,National,nantes,strasbourg,44.0,0.0,4.0,44.0,0.0,90.9,nantes:strasbourg
2019-01,1,2019,National,paris,douai,198.0,3.0,32.0,195.0,1.52,83.6,paris:douai
2019-01,1,2019,National,douai,paris,204.0,6.0,44.0,198.0,2.94,77.8,douai:paris
2019-01,1,2019,National,paris,dunkerque,255.0,6.0,35.0,249.0,2.35,85.9,paris:dunkerque
2019-01,1,2019,National,paris,lille,594.0,14.0,109.0,580.0,2.36,81.2,paris:lille
2019-01,1,2019,National,paris,aix-en-provence,391.0,2.0,50.0,389.0,0.51,87.1,paris:aix-en-provence
2019-01,1,2019,National,aix-en-provence,paris,393.0,4.0,57.0,389.0,1.02,85.3,aix-en-provence:paris
2019-01,1,2019,National,paris,grenoble,248.0,0.0,43.0,248.0,0.0,82.7,paris:grenoble
2019-01,1,2019,National,marseille-st-charles,paris,492.0,3.0,81.0,489.0,0.61,83.4,marseille-st-charles:paris
2019-01,1,2019,National,paris,nice-ville,185.0,4.0,22.0,181.0,2.16,87.8,paris:nice-ville
2019-01,1,2019,National,lyon,marseille-st-charles,385.0,5.0,78.0,380.0,1.3,79.5,lyon:marseille-st-charles
2019-01,1,2019,National,lyon,montpellier,202.0,10.0,33.0,192.0,4.95,82.8,lyon:montpellier
2019-01,1,2019,International,paris,geneve,208.0,0.0,26.0,208.0,0.0,87.5,paris:geneve
2019-01,1,2019,International,geneve,paris,230.0,0.0,19.0,230.0,0.0,91.7,geneve:paris
2019-01,1,2019,International,madrid,marseille-st-charles,31.0,0.0,4.0,31.0,0.0,87.1,madrid:marseille-st-charles
2019-01,1,2019,National,lyon,rennes,94.0,0.0,14.0,94.0,0.0,85.1,lyon:rennes
2019-01,1,2019,National,paris,angers-saint-laud,443.0,3.0,67.0,440.0,0.68,84.8,paris:angers-saint-laud
2019-01,1,2019,National,paris,quimper,264.0,3.0,30.0,261.0,1.14,88.5,paris:quimper
2019-01,1,2019,National,paris,toulouse,178.0,6.0,22.0,172.0,3.37,87.2,paris:toulouse
2019-01,1,2019,National,rennes,paris,638.0,9.0,127.0,629.0,1.41,79.8,rennes:paris
2019-01,1,2019,National,st-malo,paris,92.0,3.0,14.0,89.0,3.26,84.3,st-malo:paris
2019-01,1,2019,National,st-pierre-des-corps,paris,434.0,2.0,81.0,432.0,0.46,81.2,st-pierre-des-corps:paris
2019-01,1,2019,National,vannes,paris,285.0,4.0,47.0,281.0,1.4,83.3,vannes:paris
2019-01,1,2019,National,paris,nancy,301.0,2.0,26.0,299.0,0.66,91.3,paris:nancy
2019-01,1,2019,National,strasbourg,nantes,43.0,0.0,10.0,43.0,0.0,76.7,strasbourg:nantes
2019-01,1,2019,National,arras,paris,323.0,12.0,73.0,311.0,3.72,76.5,arras:paris
2019-01,1,2019,National,lyon,lille,223.0,6.0,54.0,217.0,2.69,75.1,lyon:lille
2019-01,1,2019,National,marne-la-vallee,marseille-st-charles,261.0,4.0,52.0,257.0,1.53,79.8,marne-la-vallee:marseille-st-charles
2019-01,1,2019,National,paris,dijon-ville,471.0,0.0,33.0,471.0,0.0,93.0,paris:dijon-ville
2019-01,1,2019,National,dijon-ville,paris,456.0,0.0,44.0,456.0,0.0,90.4,dijon-ville:paris
2019-01,1,2019,National,macon-loche,paris,204.0,0.0,32.0,204.0,0.0,84.3,macon-loche:paris
2019-01,1,2019,National,paris,mulhouse-ville,296.0,0.0,52.0,296.0,0.0,82.4,paris:mulhouse-ville
2019-01,1,2019,National,mulhouse-ville,paris,327.0,0.0,31.0,327.0,0.0,90.5,mulhouse-ville:paris
2019-01,1,2019,National,saint-etienne-chateaucreux,paris,110.0,0.0,13.0,110.0,0.0,88.2,saint-etienne-chateaucreux:paris
2019-01,1,2019,National,paris,toulon,211.0,4.0,36.0,207.0,1.9,82.6,paris:toulon
2019-01,1,2019,National,toulon,paris,233.0,4.0,46.0,229.0,1.72,79.9,toulon:paris
2019-01,1,2019,National,valence-alixan,paris,309.0,2.0,49.0,307.0,0.65,84.0,valence-alixan:paris
2019-01,1,2019,National,montpellier,lyon,208.0,7.0,18.0,201.0,3.37,91.0,montpellier:lyon
2019-01,1,2019,International,stuttgart,paris,152.0,4.0,32.0,148.0,2.63,78.4,stuttgart:paris
2019-01,1,2019,International,paris,italie,95.0,1.0,9.0,94.0,1.05,90.4,paris:italie
2019-01,1,2019,National,angers-saint-laud,paris,450.0,1.0,70.0,449.0,0.22,84.4,angers-saint-laud:paris
2019-01,1,2019,National,bordeaux-st-jean,paris,896.0,35.0,106.0,861.0,3.91,87.7,bordeaux-st-jean:paris
2019-01,1,2019,National,paris,le-mans,470.0,2.0,72.0,468.0,0.43,84.6,paris:le-mans
2019-01,1,2019,National,paris,nantes,532.0,3.0,56.0,529.0,0.56,89.4,paris:nantes
2019-01,1,2019,National,toulouse,paris,185.0,8.0,17.0,177.0,4.32,90.4,toulouse:paris
2019-01,1,2019,National,paris,strasbourg,572.0,18.0,97.0,554.0,3.15,82.5,paris:strasbourg
2019-01,1,2019,National,lille,paris,580.0,10.0,110.0,570.0,1.72,80.7,lille:paris
2019-01,1,2019,National,marseille-st-charles,lille,186.0,4.0,54.0,182.0,2.15,70.3,marseille-st-charles:lille
2019-01,1,2019,National,lille,marseille-st-charles,182.0,3.0,33.0,179.0,1.65,81.6,lille:marseille-st-charles
2019-01,1,2019,National,bordeaux-st-jean,tourcoing,31.0,1.0,2.0,30.0,3.23,93.3,bordeaux-st-jean:tourcoing
2019-01,1,2019,National,tourcoing,bordeaux-st-jean,31.0,0.0,7.0,31.0,0.0,77.4,tourcoing:bordeaux-st-jean
2019-01,1,2019,National,paris,annecy,168.0,0.0,20.0,168.0,0.0,88.1,paris:annecy
2019-01,1,2019,National,paris,avignon,422.0,3.0,66.0,419.0,0.71,84.2,paris:avignon
2019-01,1,2019,National,grenoble,paris,220.0,0.0,14.0,220.0,0.0,93.6,grenoble:paris
2019-01,1,2019,National,paris,lyon,597.0,6.0,62.0,591.0,1.01,89.5,paris:lyon
2019-01,1,2019,National,paris,marseille-st-charles,524.0,6.0,72.0,518.0,1.15,86.1,paris:marseille-st-charles
2019-01,1,2019,National,paris,montpellier,243.0,1.0,34.0,242.0,0.41,86.0,paris:montpellier
2019-01,1,2019,National,montpellier,paris,309.0,3.0,32.0,306.0,0.97,89.5,montpellier:paris
2019-01,1,2019,National,perpignan,paris,159.0,3.0,15.0,156.0,1.89,90.4,perpignan:paris
2019-01,1,2019,National,paris,saint-etienne-chateaucreux,119.0,2.0,12.0,117.0,1.68,89.7,paris:saint-etienne-chateaucreux
2019-01,1,2019,International,lausanne,paris,141.0,0.0,10.0,141.0,0.0,92.9,lausanne:paris
2019-01,1,2019,International,paris,zurich,150.0,0.0,23.0,150.0,0.0,84.7,paris:zurich
2019-01,1,2019,International,barcelona,paris,62.0,0.0,6.0,62.0,0.0,90.3,barcelona:paris
2019-01,1,2019,International,marseille-st-charles,madrid,31.0,0.0,4.0,31.0,0.0,87.1,marseille-st-charles:madrid
2019-02,2,2019,National,paris,rennes,593.0,3.0,47.0,590.0,0.51,92.0,paris:rennes
2019-02,2,2019,National,toulouse,paris,167.0,0.0,16.0,167.0,0.0,90.4,toulouse:paris
2019-02,2,2019,National,vannes,paris,256.0,1.0,26.0,255.0,0.39,89.8,vannes:paris
2019-02,2,2019,National,metz,paris,277.0,6.0,54.0,271.0,2.17,80.1,metz:paris
2019-02,2,2019,National,marne-la-vallee,marseille-st-charles,233.0,3.0,39.0,230.0,1.29,83.0,marne-la-vallee:marseille-st-charles
2019-02,2,2019,National,marseille-st-charles,marne-la-vallee,224.0,4.0,29.0,220.0,1.79,86.8,marseille-st-charles:marne-la-vallee
2019-02,2,2019,National,paris,lyon,546.0,8.0,37.0,538.0,1.47,93.1,paris:lyon
2019-02,2,2019,National,lyon,paris,573.0,9.0,49.0,564.0,1.57,91.3,lyon:paris
2019-02,2,2019,National,paris,marseille-st-charles,494.0,9.0,45.0,485.0,1.82,90.7,paris:marseille-st-charles
2019-02,2,2019,National,nice-ville,paris,159.0,4.0,33.0,155.0,2.52,78.7,nice-ville:paris
2019-02,2,2019,National,paris,saint-etienne-chateaucreux,106.0,4.0,7.0,102.0,3.77,93.1,paris:saint-etienne-chateaucreux
2019-02,2,2019,National,saint-etienne-chateaucreux,paris,103.0,2.0,8.0,101.0,1.94,92.1,saint-etienne-chateaucreux:paris
2019-02,2,2019,National,valence-alixan,paris,283.0,4.0,39.0,279.0,1.41,86.0,valence-alixan:paris
2019-02,2,2019,National,marseille-st-charles,lyon,331.0,8.0,42.0,323.0,2.42,87.0,marseille-st-charles:lyon
