ID;Date;Axe;Départ;Arrivée;Nombre de trains programmés;Nombre de trains ayant circulé;Nombre de trains annulés;Nombre de trains en retard à l'arrivée;Taux de régularité;Nombre de trains à l'heure pour un train en retard;empty
INT_36_A;2018-09;Nord Est;CAMBRAI/MAUBEUGE;PARIS-NORD;153;151;2;24;84.1;5.3;CAMBRAI/MAUBEUGE:PARIS-NORD
INT_27_A;2018-09;Méditerranée Atlantique;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;30;30;0;1;96.7;29.0;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU/CERBERE
INT_27_B;2018-09;Méditerranée Atlantique;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;30;29;1;0;100.0;0.0;CERBERE/TOULOUSE:PARIS-AUSTERLITZ
INT_40_B;2018-09;Méditerranée Atlantique;ALBI/RODEZ;PARIS-AUSTERLITZ;30;29;1;0;100.0;0.0;ALBI/RODEZ:PARIS-AUSTERLITZ
INT_1_A;2018-10;Nord;AMIENS;PARIS-NORD;221;219;2;41;81.3;4.3;AMIENS:PARIS-NORD
INT_34_A;2018-10;Nord;ST-QUENTIN;PARIS-NORD;125;125;0;12;90.4;9.4;ST-QUENTIN:PARIS-NORD
INT_34_B;2018-10;Nord;PARIS-NORD;ST-QUENTIN;129;128;1;15;88.3;7.5;PARIS-NORD:ST-QUENTIN
INT_3_B;2018-10;Nord;BOULOGNE-VILLE;PARIS-NORD;148;140;8;28;80.0;4.0;BOULOGNE-VILLE:PARIS-NORD
INT_36_B;2018-10;Nord;PARIS-NORD;MAUBEUGE/CAMBRAI;171;170;1;22;87.1;6.7;PARIS-NORD:MAUBEUGE/CAMBRAI
INT_19_B;2018-10;Paris Sud;BÉZIERS;CLERMONT-FERRAND;62;61;1;9;85.2;5.8;BÉZIERS:CLERMONT-FERRAND
INT_9_B;2018-10;Méditerranée Atlantique;LYON;NANTES;62;57;5;2;96.5;27.5;LYON:NANTES
INT_12_B;2018-10;Méditerranée Atlantique;NANTES;LYON;63;60;3;10;83.3;5.0;NANTES:LYON
INT_25_A;2018-10;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NANTES;94;93;1;7;92.5;12.3;BORDEAUX-ST-JEAN:NANTES
INT_15_B;2018-10;Méditerranée Atlantique;NANTES;BORDEAUX-ST-JEAN;94;93;1;13;86.0;6.2;NANTES:BORDEAUX-ST-JEAN
INT_37_B;2018-10;Méditerranée Atlantique;TOULOUSE-MATABIAU;BAYONNE;43;40;3;3;92.5;12.3;TOULOUSE-MATABIAU:BAYONNE
INT_26_A;2018-10;Paris Sud;PARIS-AUSTERLITZ;BRIVE/CAHORS;201;200;1;17;91.5;10.8;PARIS-AUSTERLITZ:BRIVE/CAHORS
INT_39_B;2018-10;Paris Sud;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;87;86;1;17;80.2;4.1;TOULOUSE-MATABIAU:PARIS-AUSTERLITZ
INT_6_A;2018-11;Normandie;PARIS-ST-LAZARE;CAEN;277;275;2;62;77.5;3.4;PARIS-ST-LAZARE:CAEN
INT_35_A;2018-11;Normandie;LE HAVRE;PARIS-ST-LAZARE;388;384;4;83;78.4;3.6;LE HAVRE:PARIS-ST-LAZARE
INT_35_B;2018-11;Normandie;PARIS-ST-LAZARE;LE HAVRE;427;424;3;139;67.2;2.1;PARIS-ST-LAZARE:LE HAVRE
INT_11_A;2018-11;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;321;315;6;67;78.7;3.7;ROUEN-RIVE-DROITE:PARIS-ST-LAZARE
INT_18_B;2018-11;Paris Centre Sud;PARIS-VAUGIRARD;GRANVILLE;183;183;0;20;89.1;8.2;PARIS-VAUGIRARD:GRANVILLE
INT_14_B;2018-11;Normandie;TOULOUSE-MATABIAU;BAYONNE;0;0;0;0;0.0;0.0;TOULOUSE-MATABIAU:BAYONNE
INT_7_B;2018-11;Paris Centre Sud;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;157;155;2;73;52.9;1.1;TOULOUSE-MATABIAU:PARIS-AUSTERLITZ
INT_16_B;2018-11;Méditerranée Atlantique;BRIANÇON;PARIS-AUSTERLITZ;30;30;0;4;86.7;6.5;BRIANÇON:PARIS-AUSTERLITZ
INT_5_A;2018-12;Normandie;CAEN;PARIS-ST-LAZARE;202;197;5;18;90.9;9.9;CAEN:PARIS-ST-LAZARE
INT_6_A;2018-12;Normandie;PARIS-ST-LAZARE;CAEN;246;244;2;39;84.0;5.3;PARIS-ST-LAZARE:CAEN
INT_8_A;2018-12;Normandie;PARIS-ST-LAZARE;TROUVILLE-DEAUVILLE;77;77;0;17;77.9;3.5;PARIS-ST-LAZARE:TROUVILLE-DEAUVILLE
INT_11_A;2018-12;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;292;286;6;33;88.5;7.7;ROUEN-RIVE-DROITE:PARIS-ST-LAZARE
INT_13_A;2018-12;Normandie;CAEN;TOURS;67;67;0;7;89.6;8.6;CAEN:TOURS
INT_16_A;2018-12;Nord Est;CAMBRAI/MAUBEUGE;PARIS-NORD;171;167;4;17;89.8;8.8;CAMBRAI/MAUBEUGE:PARIS-NORD
INT_5_B;2018-12;Paris Centre Sud;CHERBOURG;PARIS-ST-LAZARE;205;202;3;22;89.1;8.2;CHERBOURG:PARIS-ST-LAZARE
INT_18_B;2018-12;Paris Centre Sud;PARIS-VAUGIRARD;GRANVILLE;164;164;0;16;90.2;9.3;PARIS-VAUGIRARD:GRANVILLE
INT_4_B;2018-12;Paris Centre Sud;BÉZIERS;CLERMONT-FERRAND;40;38;2;1;97.4;37.0;BÉZIERS:CLERMONT-FERRAND
INT_13_B;2018-12;Paris Centre Sud;CLERMONT-FERRAND;BÉZIERS;41;38;3;2;94.7;18.0;CLERMONT-FERRAND:BÉZIERS
INT_7_B;2018-12;Paris Centre Sud;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;87;85;2;15;82.4;4.7;TOULOUSE-MATABIAU:PARIS-AUSTERLITZ
INT_25_A;2018-12;Méditerranée Atlantique;PARIS-AUSTERLITZ;LATOUR DE CAROL;18;12;6;2;83.3;5.0;PARIS-AUSTERLITZ:LATOUR DE CAROL
INT_2_A;2019-01;Nord Est;PARIS-ST-LAZARE;CAEN;254;250;4;37;85.2;5.8;PARIS-ST-LAZARE:CAEN
INT_8_A;2019-01;Normandie;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;322;317;5;24;92.4;12.2;PARIS-ST-LAZARE:ROUEN-RIVE-DROITE
INT_13_A;2019-01;Normandie;GRANVILLE;PARIS-VAUGIRARD;170;170;0;16;90.6;9.6;GRANVILLE:PARIS-VAUGIRARD
INT_14_A;2019-01;Normandie;PARIS-VAUGIRARD;GRANVILLE;163;163;0;10;93.9;15.3;PARIS-VAUGIRARD:GRANVILLE
INT_18_A;2019-01;Paris Centre Sud;NANTES;LYON;61;61;0;3;95.1;19.3;NANTES:LYON
INT_19_A;2019-01;Paris Centre Sud;BORDEAUX-ST-JEAN;NANTES;92;91;1;5;94.5;17.2;BORDEAUX-ST-JEAN:NANTES
INT_23_A;2019-01;Paris Centre Sud;PARIS-AUSTERLITZ;LATOUR DE CAROL;27;20;7;4;80.0;4.0;PARIS-AUSTERLITZ:LATOUR DE CAROL
INT_35_B;2019-02;Normandie;TOURS;CAEN;56;56;0;5;91.1;10.2;TOURS:CAEN
INT_3_B;2019-02;Nord Est;CLERMONT-FERRAND;PARIS-BERCY;210;208;2;29;86.1;6.2;CLERMONT-FERRAND:PARIS-BERCY
INT_17_A;2019-02;Nord Est;CLERMONT-FERRAND;BÉZIERS;55;53;2;2;96.2;25.5;CLERMONT-FERRAND:BÉZIERS
INT_18_B;2019-02;Paris Centre Sud;NANTES;BORDEAUX-ST-JEAN;84;81;3;3;96.3;26.0;NANTES:BORDEAUX-ST-JEAN
INT_13_B;2019-02;Paris Centre Sud;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;211;209;2;36;82.8;4.8;MARSEILLE-ST-CHARLES:BORDEAUX-ST-JEAN
INT_11_B;2019-02;Paris Centre Sud;CAHORS/BRIVE;PARIS-AUSTERLITZ;195;195;0;18;90.8;9.8;CAHORS/BRIVE:PARIS-AUSTERLITZ
INT_20_B;2019-02;Nord Est;PARIS-AUSTERLITZ;RODEZ/ALBI;26;23;3;2;91.3;10.5;PARIS-AUSTERLITZ:RODEZ/ALBI
INT_19_B;2019-02;Paris Centre Sud;PARIS-AUSTERLITZ;BRIANÇON;27;27;0;3;88.9;8.0;PARIS-AUSTERLITZ:BRIANÇON
INT_1_A;2019-03;Normandie;CAEN;PARIS-ST-LAZARE;202;196;6;32;83.7;5.1;CAEN:PARIS-ST-LAZARE
INT_6_A;2019-03;Normandie;PARIS-ST-LAZARE;LE HAVRE;357;357;0;29;91.9;11.3;PARIS-ST-LAZARE:LE HAVRE
INT_7_A;2019-03;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;295;289;6;32;88.9;8.0;ROUEN-RIVE-DROITE:PARIS-ST-LAZARE
INT_11_A;2019-03;Normandie;CHERBOURG;PARIS-ST-LAZARE;206;201;5;16;92.0;11.6;CHERBOURG:PARIS-ST-LAZARE
INT_3_B;2019-03;Paris Sud;CLERMONT-FERRAND;PARIS-BERCY;221;221;0;24;89.1;8.2;CLERMONT-FERRAND:PARIS-BERCY
INT_3_A;2019-04;Normandie;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;80;80;0;4;95.0;19.0;TROUVILLE-DEAUVILLE:PARIS-ST-LAZARE
INT_4_A;2019-04;Normandie;PARIS-ST-LAZARE;TROUVILLE-DEAUVILLE;86;86;0;14;83.7;5.1;PARIS-ST-LAZARE:TROUVILLE-DEAUVILLE
INT_7_A;2019-04;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;287;286;1;28;90.2;9.2;ROUEN-RIVE-DROITE:PARIS-ST-LAZARE
INT_12_A;2019-04;Normandie;PARIS-ST-LAZARE;CHERBOURG;197;196;1;19;90.3;9.3;PARIS-ST-LAZARE:CHERBOURG
INT_15_A;2019-04;Paris Sud;PARIS-BERCY;CLERMONT-FERRAND;226;225;1;24;89.3;8.4;PARIS-BERCY:CLERMONT-FERRAND
INT_16_A;2019-04;Paris Sud;BÉZIERS;CLERMONT-FERRAND;54;52;2;4;92.3;12.0;BÉZIERS:CLERMONT-FERRAND
INT_19_A;2019-04;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NANTES;90;88;2;13;85.2;5.8;BORDEAUX-ST-JEAN:NANTES
INT_20_A;2019-04;Méditerranée Atlantique;TOULOUSE-MATABIAU;BAYONNE;120;120;0;27;77.5;3.4;TOULOUSE-MATABIAU:BAYONNE
INT_4_B;2019-04;Méditerranée Atlantique;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;206;205;1;28;86.3;6.3;BORDEAUX-ST-JEAN:MARSEILLE-ST-CHARLES
INT_13_B;2019-04;Méditerranée Atlantique;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;207;205;2;30;85.4;5.8;MARSEILLE-ST-CHARLES:BORDEAUX-ST-JEAN
INT_22_A;2019-04;Paris Sud;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;81;80;1;7;91.3;10.4;TOULOUSE-MATABIAU:PARIS-AUSTERLITZ
INT_20_B;2019-04;Paris Sud;PARIS-AUSTERLITZ;RODEZ/ALBI;0;0;0;0;;;PARIS-AUSTERLITZ:RODEZ/ALBI
INT_19_B;2019-04;Paris Sud;PARIS-AUSTERLITZ;BRIANÇON;27;27;0;4;85.2;5.8;PARIS-AUSTERLITZ:BRIANÇON
INT_5_A;2019-05;Normandie;CAEN;PARIS-ST-LAZARE;200;198;2;24;87.9;7.3;CAEN:PARIS-ST-LAZARE
INT_21_A;2019-05;Paris Sud;CLERMONT-FERRAND;PARIS-BERCY;231;230;1;22;90.4;9.5;CLERMONT-FERRAND:PARIS-BERCY
INT_11_B;2019-05;Paris Sud;PARIS-BERCY;CLERMONT-FERRAND;232;232;0;17;92.7;12.6;PARIS-BERCY:CLERMONT-FERRAND
INT_12_B;2019-05;Méditerranée Atlantique;NANTES;LYON;59;58;1;4;93.1;13.5;NANTES:LYON
INT_37_B;2019-05;Méditerranée Atlantique;TOULOUSE-MATABIAU;BAYONNE;124;122;2;9;92.6;12.6;TOULOUSE-MATABIAU:BAYONNE
INT_39_B;2019-05;Paris Sud;TOULOUSE-MATABIAU;PARIS-AUSTERLITZ;83;82;1;10;87.8;7.2;TOULOUSE-MATABIAU:PARIS-AUSTERLITZ
INT_41_B;2019-05;Paris Sud;LATOUR DE CAROL;PARIS-AUSTERLITZ;28;27;1;1;96.3;26.0;LATOUR DE CAROL:PARIS-AUSTERLITZ
INT_7_A;2019-06;Normandie;ROUEN-RIVE-DROITE;PARIS-ST-LAZARE;285;283;2;31;89.0;8.1;ROUEN-RIVE-DROITE:PARIS-ST-LAZARE
INT_14_A;2019-06;Normandie;PARIS-VAUGIRARD;GRANVILLE;162;160;2;19;88.1;7.4;PARIS-VAUGIRARD:GRANVILLE
INT_5_B;2019-06;Méditerranée Atlantique;LYON;NANTES;49;45;4;7;84.4;5.4;LYON:NANTES
INT_18_B;2019-06;Méditerranée Atlantique;NANTES;BORDEAUX-ST-JEAN;91;88;3;9;89.8;8.8;NANTES:BORDEAUX-ST-JEAN
INT_21_A;2019-06;Paris Sud;PARIS-AUSTERLITZ;BRIVE/CAHORS;177;176;1;38;78.4;3.6;PARIS-AUSTERLITZ:BRIVE/CAHORS
INT_21_B;2019-06;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;76;76;0;21;72.4;2.6;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU
INT_7_B;2019-06;Paris Sud;BRIANÇON;PARIS-AUSTERLITZ;22;22;0;4;81.8;4.5;BRIANÇON:PARIS-AUSTERLITZ
INT_8_A;2019-07;Normandie;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;294;291;3;33;88.7;7.8;PARIS-ST-LAZARE:ROUEN-RIVE-DROITE
INT_35_B;2019-07;Normandie;TOURS;CAEN;62;62;0;9;85.5;5.9;TOURS:CAEN
INT_12_A;2019-07;Normandie;PARIS-ST-LAZARE;CHERBOURG;209;207;2;52;74.9;3.0;PARIS-ST-LAZARE:CHERBOURG
INT_14_A;2019-07;Normandie;PARIS-VAUGIRARD;GRANVILLE;167;165;2;15;90.9;10.0;PARIS-VAUGIRARD:GRANVILLE
INT_15_A;2019-07;Paris Sud;PARIS-BERCY;CLERMONT-FERRAND;218;218;0;30;86.2;6.3;PARIS-BERCY:CLERMONT-FERRAND
INT_16_A;2019-07;Paris Sud;BÉZIERS;CLERMONT-FERRAND;32;32;0;1;96.9;31.0;BÉZIERS:CLERMONT-FERRAND
INT_19_A;2019-07;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NANTES;93;93;0;11;88.2;7.5;BORDEAUX-ST-JEAN:NANTES
INT_18_B;2019-07;Méditerranée Atlantique;NANTES;BORDEAUX-ST-JEAN;93;93;0;5;94.6;17.6;NANTES:BORDEAUX-ST-JEAN
INT_11_B;2019-07;Paris Sud;CAHORS/BRIVE;PARIS-AUSTERLITZ;215;214;1;21;90.2;9.2;CAHORS/BRIVE:PARIS-AUSTERLITZ
INT_2_B;2019-07;Paris Sud;ALBI/RODEZ;PARIS-AUSTERLITZ;24;24;0;4;83.3;5.0;ALBI/RODEZ:PARIS-AUSTERLITZ
INT_3_A;2019-08;Normandie;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;116;115;1;21;81.7;4.5;TROUVILLE-DEAUVILLE:PARIS-ST-LAZARE
INT_14_A;2019-08;Normandie;PARIS-VAUGIRARD;GRANVILLE;154;153;1;20;86.9;6.7;PARIS-VAUGIRARD:GRANVILLE
INT_15_A;2019-08;Paris Sud;PARIS-BERCY;CLERMONT-FERRAND;191;191;0;21;89.0;8.1;PARIS-BERCY:CLERMONT-FERRAND
INT_16_A;2019-08;Paris Sud;BÉZIERS;CLERMONT-FERRAND;28;28;0;3;89.3;8.3;BÉZIERS:CLERMONT-FERRAND
INT_18_A;2019-08;Méditerranée Atlantique;NANTES;LYON;56;55;1;4;92.7;12.8;NANTES:LYON
INT_19_A;2019-08;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NANTES;84;84;0;6;92.9;13.0;BORDEAUX-ST-JEAN:NANTES
INT_20_A;2019-08;Méditerranée Atlantique;TOULOUSE-MATABIAU;BAYONNE;112;109;3;11;89.9;8.9;TOULOUSE-MATABIAU:BAYONNE
INT_21_A;2019-08;Paris Sud;PARIS-AUSTERLITZ;BRIVE/CAHORS;184;183;1;33;82.0;4.5;PARIS-AUSTERLITZ:BRIVE/CAHORS
INT_1_A;2019-09;Normandie;CAEN;PARIS-ST-LAZARE;193;191;2;23;88.0;7.3;CAEN:PARIS-ST-LAZARE
INT_4_A;2019-09;Normandie;PARIS-ST-LAZARE;TROUVILLE-DEAUVILLE;86;85;1;13;84.7;5.5;PARIS-ST-LAZARE:TROUVILLE-DEAUVILLE
INT_35_B;2019-09;Normandie;TOURS;CAEN;57;57;0;8;86.0;6.1;TOURS:CAEN
INT_11_A;2019-09;Normandie;CHERBOURG;PARIS-ST-LAZARE;201;199;2;24;87.9;7.3;CHERBOURG:PARIS-ST-LAZARE
INT_15_A;2019-09;Paris Sud;PARIS-BERCY;CLERMONT-FERRAND;218;218;0;24;89.0;8.1;PARIS-BERCY:CLERMONT-FERRAND
INT_16_A;2019-09;Paris Sud;BÉZIERS;CLERMONT-FERRAND;29;29;0;5;82.8;4.8;BÉZIERS:CLERMONT-FERRAND
INT_18_A;2019-09;Méditerranée Atlantique;NANTES;LYON;57;57;0;2;96.5;27.5;NANTES:LYON
INT_13_B;2019-09;Méditerranée Atlantique;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;222;219;3;37;83.1;4.9;MARSEILLE-ST-CHARLES:BORDEAUX-ST-JEAN
INT_21_A;2019-09;Paris Sud;PARIS-AUSTERLITZ;BRIVE/CAHORS;199;197;2;19;90.4;9.4;PARIS-AUSTERLITZ:BRIVE/CAHORS
INT_11_B;2019-09;Paris Sud;CAHORS/BRIVE;PARIS-AUSTERLITZ;208;207;1;11;94.7;17.8;CAHORS/BRIVE:PARIS-AUSTERLITZ
INT_1_B;2019-09;Paris Sud;LATOUR DE CAROL;PARIS-AUSTERLITZ;28;28;0;1;96.4;27.0;LATOUR DE CAROL:PARIS-AUSTERLITZ
INT_13_A;2019-10;Normandie;GRANVILLE;PARIS-VAUGIRARD;164;160;4;16;90.0;9.0;GRANVILLE:PARIS-VAUGIRARD
INT_14_A;2019-10;Normandie;PARIS-VAUGIRARD;GRANVILLE;165;162;3;18;88.9;8.0;PARIS-VAUGIRARD:GRANVILLE
INT_3_B;2019-10;Paris Sud;CLERMONT-FERRAND;PARIS-BERCY;231;215;16;24;88.8;8.0;CLERMONT-FERRAND:PARIS-BERCY
INT_20_A;2019-10;Méditerranée Atlantique;TOULOUSE-MATABIAU;BAYONNE;106;95;11;7;92.6;12.6;TOULOUSE-MATABIAU:BAYONNE
INT_19_B;2019-10;Paris Sud;PARIS-AUSTERLITZ;BRIANÇON;13;9;4;2;77.8;3.5;PARIS-AUSTERLITZ:BRIANÇON
INT_5_A;2019-11;Normandie;LE HAVRE;PARIS-ST-LAZARE;337;331;6;45;86.4;6.4;LE HAVRE:PARIS-ST-LAZARE
INT_6_A;2019-11;Normandie;PARIS-ST-LAZARE;LE HAVRE;336;327;9;59;82.0;4.5;PARIS-ST-LAZARE:LE HAVRE
INT_17_A;2019-11;Paris Sud;CLERMONT-FERRAND;BÉZIERS;30;29;1;8;72.4;2.6;CLERMONT-FERRAND:BÉZIERS
INT_18_B;2019-11;Méditerranée Atlantique;NANTES;BORDEAUX-ST-JEAN;88;87;1;15;82.8;4.8;NANTES:BORDEAUX-ST-JEAN
INT_6_B;2019-11;Méditerranée Atlantique;BAYONNE;TOULOUSE-MATABIAU;89;85;4;14;83.5;5.1;BAYONNE:TOULOUSE-MATABIAU
INT_20_A;2019-11;Méditerranée Atlantique;TOULOUSE-MATABIAU;BAYONNE;89;82;7;7;91.5;10.7;TOULOUSE-MATABIAU:BAYONNE
INT_13_B;2019-11;Méditerranée Atlantique;MARSEILLE-ST-CHARLES;BORDEAUX-ST-JEAN;175;175;0;34;80.6;4.1;MARSEILLE-ST-CHARLES:BORDEAUX-ST-JEAN
INT_8_B;2019-11;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;23;23;0;2;91.3;10.5;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU/CERBERE
INT_14_A;2019-12;Normandie;PARIS-VAUGIRARD;GRANVILLE;49;49;0;7;85.7;6.0;PARIS-VAUGIRARD:GRANVILLE
INT_3_B;2019-12;Paris Sud;CLERMONT-FERRAND;PARIS-BERCY;89;82;7;20;75.6;3.1;CLERMONT-FERRAND:PARIS-BERCY
INT_19_A;2019-12;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NANTES;11;11;0;2;81.8;4.5;BORDEAUX-ST-JEAN:NANTES
INT_21_B;2019-12;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;31;30;1;13;56.7;1.3;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU
INT_14_B;2019-12;Paris Sud;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;3;3;0;0;100.0;;CERBERE/TOULOUSE:PARIS-AUSTERLITZ
INT_20_B;2019-12;Paris Sud;PARIS-AUSTERLITZ;RODEZ/ALBI;3;3;0;0;100.0;;PARIS-AUSTERLITZ:RODEZ/ALBI
INT_17_A;2020-01;Paris Sud;CLERMONT-FERRAND;BÉZIERS;29;29;0;1;96.6;28.0;CLERMONT-FERRAND:BÉZIERS
INT_18_A;2020-01;Méditerranée Atlantique;NANTES;LYON;46;46;0;9;80.4;4.1;NANTES:LYON
INT_21_B;2020-01;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU;71;71;0;12;83.1;4.9;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU
INT_8_B;2020-01;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;2;2;0;0;100.0;;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU/CERBERE
INT_20_B;2020-01;Paris Sud;PARIS-AUSTERLITZ;RODEZ/ALBI;2;1;1;0;100.0;;PARIS-AUSTERLITZ:RODEZ/ALBI
INT_1_B;2020-01;Paris Sud;LATOUR DE CAROL;PARIS-AUSTERLITZ;1;1;0;1;0.0;0.0;LATOUR DE CAROL:PARIS-AUSTERLITZ
INT_3_B;2020-02;Paris Sud;CLERMONT-FERRAND;PARIS-BERCY;214;208;6;38;81.7;4.5;CLERMONT-FERRAND:PARIS-BERCY
INT_15_A;2020-02;Paris Sud;PARIS-BERCY;CLERMONT-FERRAND;214;207;7;20;90.3;9.3;PARIS-BERCY:CLERMONT-FERRAND
INT_18_A;2020-02;Méditerranée Atlantique;NANTES;LYON;58;57;1;9;84.2;5.3;NANTES:LYON
INT_21_A;2020-02;Paris Sud;PARIS-AUSTERLITZ;BRIVE/CAHORS;165;158;7;19;88.0;7.3;PARIS-AUSTERLITZ:BRIVE/CAHORS
INT_11_B;2020-02;Paris Sud;CAHORS/BRIVE;PARIS-AUSTERLITZ;172;163;9;21;87.1;6.8;CAHORS/BRIVE:PARIS-AUSTERLITZ
INT_1_B;2020-02;Paris Sud;LATOUR DE CAROL;PARIS-AUSTERLITZ;20;18;2;2;88.9;8.0;LATOUR DE CAROL:PARIS-AUSTERLITZ
INT_3_B;2020-03;Paris Sud;CLERMONT-FERRAND;PARIS-BERCY;141;139;2;14;89.9;8.9;CLERMONT-FERRAND:PARIS-BERCY
INT_19_A;2020-03;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NANTES;62;62;0;4;93.5;14.5;BORDEAUX-ST-JEAN:NANTES
INT_4_B;2020-03;Méditerranée Atlantique;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;125;120;5;21;82.5;4.7;BORDEAUX-ST-JEAN:MARSEILLE-ST-CHARLES
INT_8_B;2020-03;Paris Sud;PARIS-AUSTERLITZ;TOULOUSE-MATABIAU/CERBERE;14;14;0;1;92.9;13.0;PARIS-AUSTERLITZ:TOULOUSE-MATABIAU/CERBERE
INT_14_B;2020-03;Paris Sud;CERBERE/TOULOUSE;PARIS-AUSTERLITZ;14;13;1;0;100.0;13.0;CERBERE/TOULOUSE:PARIS-AUSTERLITZ
INT_1_B;2020-03;Paris Sud;LATOUR DE CAROL;PARIS-AUSTERLITZ;13;12;1;0;100.0;12.0;LATOUR DE CAROL:PARIS-AUSTERLITZ
INT_15_A;2020-05;Paris Sud;PARIS-BERCY;CLERMONT-FERRAND;74;74;0;9;87.8;7.2;PARIS-BERCY:CLERMONT-FERRAND
INT_19_A;2020-05;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NANTES;32;32;0;1;96.9;31.0;BORDEAUX-ST-JEAN:NANTES
INT_18_B;2020-05;Méditerranée Atlantique;NANTES;BORDEAUX-ST-JEAN;32;32;0;3;90.6;9.7;NANTES:BORDEAUX-ST-JEAN
INT_3_B;2020-06;Paris Sud;CLERMONT-FERRAND;PARIS-BERCY;122;122;0;12;90.2;9.2;CLERMONT-FERRAND:PARIS-BERCY
INT_15_A;2020-06;Paris Sud;PARIS-BERCY;CLERMONT-FERRAND;121;121;0;13;89.3;8.3;PARIS-BERCY:CLERMONT-FERRAND
INT_19_A;2020-06;Méditerranée Atlantique;BORDEAUX-ST-JEAN;NANTES;66;66;0;2;97.0;32.0;BORDEAUX-ST-JEAN:NANTES
INT_20_A;2020-06;Méditerranée Atlantique;TOULOUSE-MATABIAU;HENDAYE;72;72;0;13;81.9;4.5;TOULOUSE-MATABIAU:BAYONNE
INT_4_B;2020-06;Méditerranée Atlantique;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;138;136;2;39;71.3;2.5;BORDEAUX-ST-JEAN:MARSEILLE-ST-CHARLES
INT_21_A;2020-06;Paris Sud;PARIS-AUSTERLITZ;BRIVE/CAHORS;75;68;7;20;70.6;2.4;PARIS-AUSTERLITZ:BRIVE/CAHORS
INT_6_B;2020-07;Méditerranée Atlantique;HENDAYE;TOULOUSE-MATABIAU;121;118;3;22;81.4;4.4;BAYONNE:TOULOUSE-MATABIAU
INT_4_B;2020-07;Méditerranée Atlantique;BORDEAUX-ST-JEAN;MARSEILLE-ST-CHARLES;213;206;7;79;61.7;1.6;BORDEAUX-ST-JEAN:MARSEILLE-ST-CHARLES
INT_19_B;2014-01;Est Centre;BÉZIERS;CLERMONT-FERRAND;31;31;0;0;100.0;0.0;BÉZIERS:CLERMONT-FERRAND
INT_35_B;2014-01;Nord-Normandie;PARIS-ST-LAZARE;LE-HAVRE;365;362;3;39;89.2;8.3;PARIS-ST-LAZARE:LE-HAVRE
INT_17_A;2014-01;Nord-Normandie;PARIS-NORD;MAUBEUGE;305;305;0;23;92.5;12.3;PARIS-NORD:MAUBEUGE
INT_7_A;2014-01;Nord-Normandie;TROUVILLE-DEAUVILLE;PARIS-ST-LAZARE;82;82;0;5;93.9;15.4;TROUVILLE-DEAUVILLE:PARIS-ST-LAZARE
INT_43_A;2014-01;Nord-Normandie;PARIS-ST-LAZARE;ROUEN-RIVE-DROITE;323;318;5;23;92.8;12.8;PARIS-ST-LAZARE:ROUEN
INT_23_A;2014-01;Est Centre;CLERMONT-FERRAND;NÎMES;32;31;1;2;93.5;14.5;CLERMONT-FERRAND:NÎMES
